pitch_type,game_date,release_speed,player_name,batter,pitcher,events,outs_when_up,inning,hit_distance_sc,pitch_number,pitch_name
FC,2023-06-03,94.7,"Cole, Gerrit",518692,543037,,2,3,,2,Cutter
FF,2023-06-03,94.9,"King, Michael",678246,650633,strikeout,2,8,,5,4-Seam Fastball
FF,2023-06-03,98.7,"Cole, Gerrit",518692,543037,,2,3,,1,4-Seam Fastball
FF,2023-06-03,95.3,"King, Michael",678246,650633,,2,8,,4,4-Seam Fastball
ST,2023-06-03,81.1,"King, Michael",678246,650633,,2,8,,3,Sweeper
FF,2023-06-03,98.6,"Cole, Gerrit",605141,543037,field_out,1,3,311,6,4-Seam Fastball
ST,2023-06-03,83.2,"King, Michael",678246,650633,,2,8,,2,Sweeper
FF,2023-06-03,98.7,"Cole, Gerrit",605141,543037,,1,3,,5,4-Seam Fastball
SI,2023-06-03,93.7,"King, Michael",678246,650633,,2,8,,1,Sinker
FF,2023-06-03,98.6,"Cole, Gerrit",605141,543037,,1,3,,4,4-Seam Fastball
SL,2023-06-03,88.6,"Cole, Gerrit",605141,543037,,1,3,,3,Slider
ST,2023-06-03,82.7,"King, Michael",621035,650633,field_out,1,8,353,6,Sweeper
FF,2023-06-03,97,"Cole, Gerrit",605141,543037,,1,3,206,2,4-Seam Fastball
FF,2023-06-03,93.2,"King, Michael",621035,650633,,1,8,,5,4-Seam Fastball
ST,2023-06-03,81.9,"King, Michael",621035,650633,,1,8,,4,Sweeper
KC,2023-06-03,82.8,"Cole, Gerrit",605141,543037,,1,3,,1,Knuckle Curve
SL,2023-06-03,88.3,"Cole, Gerrit",500743,543037,field_out,0,3,333,4,Slider
ST,2023-06-03,81.7,"King, Michael",621035,650633,,1,8,,3,Sweeper
KC,2023-06-03,82.8,"Cole, Gerrit",500743,543037,,0,3,,3,Knuckle Curve
ST,2023-06-03,81.1,"King, Michael",621035,650633,,1,8,,2,Sweeper
FF,2023-06-03,95.8,"Cole, Gerrit",500743,543037,,0,3,,2,4-Seam Fastball
ST,2023-06-03,82.1,"King, Michael",621035,650633,,1,8,,1,Sweeper
FF,2023-06-03,96.8,"Cole, Gerrit",500743,543037,,0,3,219,1,4-Seam Fastball
SI,2023-06-03,94.1,"King, Michael",502110,650633,field_out,0,8,361,5,Sinker
KC,2023-06-03,83.8,"Cole, Gerrit",681546,543037,strikeout,2,2,,4,Knuckle Curve
ST,2023-06-03,81.5,"King, Michael",502110,650633,,0,8,,4,Sweeper
ST,2023-06-03,82.1,"King, Michael",502110,650633,,0,8,,3,Sweeper
FF,2023-06-03,97.1,"Cole, Gerrit",681546,543037,,2,2,,3,4-Seam Fastball
FF,2023-06-03,97.3,"Cole, Gerrit",681546,543037,,2,2,,2,4-Seam Fastball
ST,2023-06-03,83.5,"King, Michael",502110,650633,,0,8,,2,Sweeper
SI,2023-06-03,93.9,"King, Michael",502110,650633,,0,8,,1,Sinker
FF,2023-06-03,96.8,"Cole, Gerrit",681546,543037,,2,2,,1,4-Seam Fastball
ST,2023-06-03,81.5,"King, Michael",571970,650633,strikeout,0,8,,6,Sweeper
FF,2023-06-03,97.9,"Cole, Gerrit",444482,543037,single,2,2,182,2,4-Seam Fastball
SI,2023-06-03,98.2,"Holmes, Clay",518692,605280,field_out,2,9,178,4,Sinker
CH,2023-06-03,88.4,"King, Michael",571970,650633,,0,8,,5,Changeup
CH,2023-06-03,87.5,"Cole, Gerrit",444482,543037,,2,2,,1,Changeup
SI,2023-06-03,93.4,"King, Michael",571970,650633,,0,8,,4,Sinker
SL,2023-06-03,88.1,"Holmes, Clay",518692,605280,,2,9,,3,Slider
SL,2023-06-03,88.9,"Cole, Gerrit",518792,543037,hit_by_pitch,2,2,,3,Slider
SI,2023-06-03,98.6,"Holmes, Clay",518692,605280,,2,9,,2,Sinker
ST,2023-06-03,81.5,"King, Michael",571970,650633,,0,8,,3,Sweeper
FF,2023-06-03,96.3,"Cole, Gerrit",518792,543037,,2,2,,2,4-Seam Fastball
CH,2023-06-03,87.2,"King, Michael",571970,650633,,0,8,,2,Changeup
SI,2023-06-03,97.1,"Holmes, Clay",518692,605280,,2,9,,1,Sinker
FF,2023-06-03,95.6,"Cole, Gerrit",518792,543037,,2,2,,1,4-Seam Fastball
SL,2023-06-03,86.2,"Holmes, Clay",605141,605280,walk,2,9,,6,Slider
FF,2023-06-03,96.4,"Cole, Gerrit",502110,543037,field_out,1,2,366,1,4-Seam Fastball
ST,2023-06-03,80.6,"King, Michael",571970,650633,,0,8,,1,Sweeper
CH,2023-06-03,88.4,"Cole, Gerrit",571970,543037,field_out,0,2,130,2,Changeup
ST,2023-06-03,82.6,"King, Michael",669257,650633,strikeout,2,7,,4,Sweeper
SI,2023-06-03,97.7,"Holmes, Clay",605141,605280,,2,9,,5,Sinker
KC,2023-06-03,80.7,"Cole, Gerrit",571970,543037,,0,2,,1,Knuckle Curve
FF,2023-06-03,95.1,"King, Michael",669257,650633,,2,7,,3,4-Seam Fastball
ST,2023-06-03,84.4,"Holmes, Clay",605141,605280,,2,9,147,4,Sweeper
SI,2023-06-03,97.2,"Holmes, Clay",605141,605280,,2,9,,3,Sinker
CH,2023-06-03,88.4,"Peralta, Wandy",572204,593974,walk,0,7,,6,Changeup
SI,2023-06-03,92.2,"King, Michael",669257,650633,,2,7,,2,Sinker
SL,2023-06-03,89.1,"Cole, Gerrit",669257,543037,strikeout,2,1,,5,Slider
SL,2023-06-03,89.2,"Cole, Gerrit",669257,543037,,2,1,,4,Slider
SI,2023-06-03,97.2,"Holmes, Clay",605141,605280,,2,9,,2,Sinker
CH,2023-06-03,88.3,"Peralta, Wandy",572204,593974,,0,7,,5,Changeup
ST,2023-06-03,82.9,"King, Michael",669257,650633,,2,7,,1,Sweeper
ST,2023-06-03,83.1,"Holmes, Clay",605141,605280,,2,9,,1,Sweeper
CH,2023-06-03,87.3,"Peralta, Wandy",572204,593974,,0,7,,4,Changeup
FF,2023-06-03,97.4,"Cole, Gerrit",669257,543037,,2,1,,3,4-Seam Fastball
SI,2023-06-03,93.4,"King, Michael",518692,650633,field_out,1,7,140,2,Sinker
ST,2023-06-03,80,"King, Michael",518692,650633,,1,7,,1,Sweeper
ST,2023-06-03,84.7,"Holmes, Clay",500743,605280,field_out,1,9,290,3,Sweeper
SL,2023-06-03,85.8,"Peralta, Wandy",572204,593974,,0,7,,3,Slider
SL,2023-06-03,87.4,"Cole, Gerrit",669257,543037,,2,1,,2,Slider
FF,2023-06-03,94.8,"Cole, Gerrit",669257,543037,,2,1,,1,4-Seam Fastball
CH,2023-06-03,86.4,"Peralta, Wandy",572204,593974,,0,7,,2,Changeup
ST,2023-06-03,83.5,"Holmes, Clay",500743,605280,,1,9,,2,Sweeper
ST,2023-06-03,83.3,"King, Michael",605141,650633,field_out,0,7,180,2,Sweeper
CH,2023-06-03,84.5,"Peralta, Wandy",572204,593974,,0,7,,1,Changeup
SL,2023-06-03,86.5,"Holmes, Clay",500743,605280,,1,9,,1,Slider
ST,2023-06-03,81,"King, Michael",605141,650633,,0,7,,1,Sweeper
FF,2023-06-03,97.3,"Cole, Gerrit",518692,543037,field_out,1,1,277,1,4-Seam Fastball
SI,2023-06-03,94.1,"King, Michael",500743,650633,single,0,7,164,3,Sinker
CH,2023-06-03,85.4,"Peralta, Wandy",678246,593974,triple,0,7,243,2,Changeup
SL,2023-06-03,85.5,"Cole, Gerrit",605141,543037,field_out,0,1,175,3,Slider
SI,2023-06-03,96.3,"Holmes, Clay",605131,605280,field_out,0,9,127,3,Sinker
CH,2023-06-03,92.7,"Peralta, Wandy",678246,593974,,0,7,,1,Changeup
SI,2023-06-03,93.2,"King, Michael",500743,650633,,0,7,,2,Sinker
SI,2023-06-03,95.2,"Holmes, Clay",605131,605280,,0,9,,2,Sinker
FF,2023-06-03,95.1,"Cole, Gerrit",605141,543037,,0,1,,2,4-Seam Fastball
FF,2023-06-03,96.2,"Cole, Gerrit",605141,543037,,0,1,,1,4-Seam Fastball
SI,2023-06-03,95.2,"Holmes, Clay",605131,605280,,0,9,,1,Sinker
CH,2023-06-03,83.7,"Peralta, Wandy",621035,593974,single,0,7,207,1,Changeup
FF,2023-06-03,94.2,"King, Michael",500743,650633,,0,7,,1,4-Seam Fastball
FF,2023-06-02,96.3,"Severino, Luis",669257,622663,field_out,2,4,165,7,4-Seam Fastball
FC,2023-06-02,87.1,"Severino, Luis",669257,622663,,2,4,,6,Cutter
SL,2023-06-02,82.5,"Severino, Luis",669257,622663,,2,4,,5,Slider
FC,2023-06-02,87.5,"Severino, Luis",669257,622663,,2,4,80,4,Cutter
FF,2023-06-02,92.8,"Severino, Luis",669257,622663,,2,4,,3,4-Seam Fastball
FF,2023-06-02,93.7,"Severino, Luis",669257,622663,,2,4,,2,4-Seam Fastball
FC,2023-06-02,86.9,"Severino, Luis",669257,622663,,2,4,,1,Cutter
FF,2023-06-02,93.5,"Severino, Luis",518692,622663,field_out,1,4,380,2,4-Seam Fastball
FC,2023-06-02,87.6,"Severino, Luis",518692,622663,,1,4,6,1,Cutter
FC,2023-06-02,87.6,"Severino, Luis",605141,622663,walk,1,4,,6,Cutter
SL,2023-06-02,84.8,"Severino, Luis",605141,622663,,1,4,,5,Slider
SL,2023-06-02,82.5,"Severino, Luis",605141,622663,,1,4,,4,Slider
FC,2023-06-02,87.8,"Severino, Luis",605141,622663,,1,4,,3,Cutter
CH,2023-06-02,84.2,"Severino, Luis",605141,622663,,1,4,,2,Changeup
FC,2023-06-02,87.9,"Severino, Luis",605141,622663,,1,4,,1,Cutter
FC,2023-06-02,86.4,"Severino, Luis",500743,622663,field_out,0,4,2,5,Cutter
SL,2023-06-02,84.9,"Severino, Luis",500743,622663,,0,4,,4,Slider
FF,2023-06-02,92.6,"Severino, Luis",500743,622663,,0,4,,3,4-Seam Fastball
FC,2023-06-02,87.1,"Severino, Luis",500743,622663,,0,4,,2,Cutter
SL,2023-06-02,83.7,"Severino, Luis",500743,622663,,0,4,,1,Slider
FC,2023-06-02,87.4,"Severino, Luis",681546,622663,field_out,2,3,276,2,Cutter
SL,2023-06-02,83,"Severino, Luis",681546,622663,,2,3,,1,Slider
SL,2023-06-02,83.6,"Severino, Luis",678246,622663,strikeout,1,3,,5,Slider
FF,2023-06-02,94.5,"Severino, Luis",678246,622663,,1,3,129,4,4-Seam Fastball
CH,2023-06-02,85.3,"Severino, Luis",678246,622663,,1,3,,3,Changeup
FC,2023-06-02,87.2,"Severino, Luis",678246,622663,,1,3,,2,Cutter
SL,2023-06-02,82.7,"Severino, Luis",678246,622663,,1,3,128,1,Slider
FF,2023-06-02,92.9,"Severino, Luis",518792,622663,field_out,0,3,338,4,4-Seam Fastball
FC,2023-06-02,87,"Severino, Luis",518792,622663,,0,3,,3,Cutter
CH,2023-06-02,86.2,"Severino, Luis",518792,622663,,0,3,171,2,Changeup
CH,2023-06-02,85.7,"Severino, Luis",518792,622663,,0,3,,1,Changeup
FF,2023-06-02,96.1,"Severino, Luis",502110,622663,home_run,0,3,413,4,4-Seam Fastball
FF,2023-06-02,95.9,"Severino, Luis",502110,622663,,0,3,,3,4-Seam Fastball
SL,2023-06-02,82.8,"Severino, Luis",502110,622663,,0,3,111,2,Slider
FF,2023-06-02,92,"Severino, Luis",502110,622663,,0,3,342,1,4-Seam Fastball
FF,2023-06-02,94.5,"Severino, Luis",571970,622663,strikeout,2,2,,5,4-Seam Fastball
FF,2023-06-02,94.3,"Severino, Luis",571970,622663,,2,2,,4,4-Seam Fastball
FC,2023-06-02,86.5,"Severino, Luis",571970,622663,,2,2,,3,Cutter
CH,2023-06-02,86.3,"Severino, Luis",571970,622663,,2,2,,2,Changeup
SL,2023-06-02,80.2,"Severino, Luis",571970,622663,,2,2,,1,Slider
FC,2023-06-02,87.2,"Severino, Luis",669257,622663,field_out,1,2,69,6,Cutter
FF,2023-06-02,95.6,"Severino, Luis",669257,622663,,1,2,313,5,4-Seam Fastball
CH,2023-06-02,86.3,"Severino, Luis",669257,622663,,1,2,,4,Changeup
FC,2023-06-02,87.1,"Severino, Luis",669257,622663,,1,2,,3,Cutter
SL,2023-06-02,82.8,"Severino, Luis",669257,622663,,1,2,127,2,Slider
FF,2023-06-02,93.5,"Severino, Luis",669257,622663,,1,2,,1,4-Seam Fastball
FF,2023-06-02,93.9,"Severino, Luis",518692,622663,field_out,0,2,296,3,4-Seam Fastball
FC,2023-06-02,87.9,"Severino, Luis",518692,622663,,0,2,,2,Cutter
FF,2023-06-02,92.2,"Severino, Luis",518692,622663,,0,2,,1,4-Seam Fastball
FF,2023-06-02,96.6,"Severino, Luis",518692,622663,pickoff_3b,2,1,,6,4-Seam Fastball
FF,2023-06-02,96.3,"Severino, Luis",518692,622663,,2,1,136,5,4-Seam Fastball
FF,2023-06-02,94.3,"Severino, Luis",518692,622663,,2,1,246,4,4-Seam Fastball
FC,2023-06-02,89,"Severino, Luis",518692,622663,,2,1,,3,Cutter
FC,2023-06-02,88.9,"Severino, Luis",518692,622663,,2,1,,2,Cutter
SI,2023-06-02,88.6,"Weber, Ryan",678246,543901,field_out,2,7,8,4,Sinker
FF,2023-06-02,95.3,"Severino, Luis",518692,622663,,2,1,,1,4-Seam Fastball
CH,2023-06-02,87.8,"Kahnle, Tommy",681546,592454,strikeout,2,5,,6,Changeup
SI,2023-06-02,89.3,"Weber, Ryan",678246,543901,,2,7,,3,Sinker
FF,2023-06-02,96.6,"Severino, Luis",605141,622663,single,2,1,16,3,4-Seam Fastball
CH,2023-06-02,87.4,"Kahnle, Tommy",681546,592454,,2,5,3,5,Changeup
SL,2023-06-02,77.2,"Weber, Ryan",678246,543901,,2,7,,2,Slider
FF,2023-06-02,96.4,"Severino, Luis",605141,622663,,2,1,,2,4-Seam Fastball
CH,2023-06-02,86.8,"Kahnle, Tommy",681546,592454,,2,5,,4,Changeup
CH,2023-06-02,86.6,"Kahnle, Tommy",681546,592454,,2,5,,3,Changeup
SL,2023-06-02,77,"Weber, Ryan",678246,543901,,2,7,,1,Slider
FF,2023-06-02,96.6,"Severino, Luis",605141,622663,,2,1,,1,4-Seam Fastball
FF,2023-06-02,94.2,"Kahnle, Tommy",681546,592454,,2,5,,2,4-Seam Fastball
CH,2023-06-02,76.7,"Weber, Ryan",518792,543901,field_out,1,7,252,3,Changeup
CH,2023-06-02,86.4,"Severino, Luis",500743,622663,sac_fly,1,1,374,1,Changeup
CH,2023-06-02,88.2,"Kahnle, Tommy",681546,592454,,2,5,,1,Changeup
FF,2023-06-02,96.2,"Severino, Luis",681546,622663,single,1,1,262,2,4-Seam Fastball
CH,2023-06-02,76.7,"Weber, Ryan",518792,543901,,1,7,,2,Changeup
FF,2023-06-02,95.8,"Severino, Luis",681546,622663,,1,1,,1,4-Seam Fastball
SL,2023-06-02,77.7,"Weber, Ryan",518792,543901,,1,7,,1,Slider
FF,2023-06-02,93.9,"Kahnle, Tommy",678246,592454,walk,2,5,,5,4-Seam Fastball
FF,2023-06-02,96.2,"Severino, Luis",678246,622663,single,1,1,36,2,4-Seam Fastball
SL,2023-06-02,79,"Weber, Ryan",502110,543901,strikeout,0,7,,5,Slider
CH,2023-06-02,86,"Kahnle, Tommy",678246,592454,,2,5,,4,Changeup
SI,2023-06-02,87.8,"Weber, Ryan",502110,543901,,0,7,194,4,Sinker
CH,2023-06-02,86.8,"Kahnle, Tommy",678246,592454,,2,5,,3,Changeup
FF,2023-06-02,96.6,"Severino, Luis",678246,622663,,1,1,,1,4-Seam Fastball
SI,2023-06-02,87.5,"Weber, Ryan",502110,543901,,0,7,220,3,Sinker
CH,2023-06-02,86.1,"Kahnle, Tommy",678246,592454,,2,5,,2,Changeup
CH,2023-06-02,86.4,"Severino, Luis",518792,622663,single,1,1,135,3,Changeup
SI,2023-06-02,87.3,"Weber, Ryan",502110,543901,,0,7,5,2,Sinker
CH,2023-06-02,87.3,"Severino, Luis",518792,622663,,1,1,,2,Changeup
FF,2023-06-02,94.2,"Kahnle, Tommy",678246,592454,,2,5,,1,4-Seam Fastball
SL,2023-06-02,84.6,"Severino, Luis",518792,622663,,1,1,,1,Slider
CH,2023-06-02,84.8,"Kahnle, Tommy",518792,592454,double,2,5,350,6,Changeup
SI,2023-06-02,86.7,"Weber, Ryan",502110,543901,,0,7,,1,Sinker
SL,2023-06-02,84.5,"Severino, Luis",502110,622663,single,1,1,1,4,Slider
SI,2023-06-02,98.1,"Abreu, Albert",518692,656061,field_out,2,8,168,6,Sinker
CH,2023-06-02,87.5,"Kahnle, Tommy",518792,592454,,2,5,142,5,Changeup
SI,2023-06-02,88.2,"Weber, Ryan",571970,543901,field_out,2,6,353,3,Sinker
CH,2023-06-02,89.2,"Abreu, Albert",518692,656061,,2,8,,5,Changeup
SI,2023-06-02,88.7,"Weber, Ryan",571970,543901,,2,6,,2,Sinker
FC,2023-06-02,89.5,"Severino, Luis",502110,622663,,1,1,,3,Cutter
CH,2023-06-02,87.2,"Kahnle, Tommy",518792,592454,,2,5,,4,Changeup
FF,2023-06-02,95.4,"Severino, Luis",502110,622663,,1,1,,2,4-Seam Fastball
CH,2023-06-02,86.6,"Kahnle, Tommy",518792,592454,,2,5,,3,Changeup
SL,2023-06-02,77.8,"Weber, Ryan",571970,543901,,2,6,,1,Slider
SL,2023-06-02,87.3,"Abreu, Albert",518692,656061,,2,8,,4,Slider
SI,2023-06-02,88.1,"Weber, Ryan",669257,543901,single,2,6,24,5,Sinker
FF,2023-06-02,95.8,"Severino, Luis",502110,622663,,1,1,,1,4-Seam Fastball
CH,2023-06-02,87.9,"Kahnle, Tommy",518792,592454,,2,5,,2,Changeup
SL,2023-06-02,88.1,"Abreu, Albert",518692,656061,,2,8,,3,Slider
SI,2023-06-02,88.6,"Weber, Ryan",669257,543901,,2,6,,4,Sinker
CH,2023-06-02,88.9,"Abreu, Albert",518692,656061,,2,8,,2,Changeup
CH,2023-06-02,87.2,"Kahnle, Tommy",518792,592454,,2,5,,1,Changeup
CH,2023-06-02,87.6,"Severino, Luis",571970,622663,home_run,1,1,379,5,Changeup
SI,2023-06-02,97,"Abreu, Albert",518692,656061,,2,8,236,1,Sinker
SI,2023-06-02,88.2,"Weber, Ryan",669257,543901,,2,6,,3,Sinker
CH,2023-06-02,88.1,"Kahnle, Tommy",502110,592454,field_out,1,5,125,5,Changeup
FF,2023-06-02,95.8,"Severino, Luis",571970,622663,,1,1,,4,4-Seam Fastball
SL,2023-06-02,83.6,"Kahnle, Tommy",502110,592454,,1,5,,4,Slider
SI,2023-06-02,97.7,"Abreu, Albert",605141,656061,single,2,8,197,6,Sinker
SL,2023-06-02,78.9,"Weber, Ryan",669257,543901,,2,6,,2,Slider
FC,2023-06-02,89.1,"Severino, Luis",571970,622663,,1,1,,3,Cutter
CH,2023-06-02,88.2,"Kahnle, Tommy",502110,592454,,1,5,,3,Changeup
CH,2023-06-02,86.4,"Severino, Luis",571970,622663,,1,1,,2,Changeup
SI,2023-06-02,89.3,"Weber, Ryan",669257,543901,,2,6,,1,Sinker
SI,2023-06-02,97.5,"Abreu, Albert",605141,656061,,2,8,234,5,Sinker
CH,2023-06-02,88.4,"Kahnle, Tommy",502110,592454,,1,5,,2,Changeup
CH,2023-06-02,85.7,"Severino, Luis",571970,622663,,1,1,,1,Changeup
SL,2023-06-02,87.2,"Abreu, Albert",605141,656061,,2,8,,4,Slider
CH,2023-06-02,76.8,"Weber, Ryan",518692,543901,field_out,1,6,307,4,Changeup
CH,2023-06-02,88.6,"Abreu, Albert",605141,656061,,2,8,,3,Changeup
SI,2023-06-02,88,"Weber, Ryan",518692,543901,,1,6,,3,Sinker
CH,2023-06-02,88.8,"Kahnle, Tommy",502110,592454,,1,5,,1,Changeup
FC,2023-06-02,86.6,"Severino, Luis",669257,622663,single,1,1,86,1,Cutter
CH,2023-06-02,87.4,"Severino, Luis",518692,622663,field_out,0,1,122,5,Changeup
SI,2023-06-02,97.5,"Abreu, Albert",605141,656061,,2,8,,2,Sinker
SI,2023-06-02,89.2,"Weber, Ryan",518692,543901,,1,6,,2,Sinker
FF,2023-06-02,94.8,"Kahnle, Tommy",571970,592454,field_out,0,5,315,7,4-Seam Fastball
CH,2023-06-02,88,"Kahnle, Tommy",571970,592454,,0,5,329,6,Changeup
SI,2023-06-02,98,"Abreu, Albert",605141,656061,,2,8,,1,Sinker
FF,2023-06-02,95.6,"Severino, Luis",518692,622663,,0,1,,4,4-Seam Fastball
CH,2023-06-02,76,"Weber, Ryan",518692,543901,,1,6,128,1,Changeup
SI,2023-06-02,95.8,"Abreu, Albert",500743,656061,field_out,1,8,170,1,Sinker
FF,2023-06-02,95.1,"Severino, Luis",518692,622663,,0,1,,3,4-Seam Fastball
SL,2023-06-02,77.9,"Weber, Ryan",605141,543901,home_run,1,6,374,2,Slider
CH,2023-06-02,87,"Kahnle, Tommy",571970,592454,,0,5,,5,Changeup
CH,2023-06-02,87.1,"Abreu, Albert",681546,656061,field_out,0,8,160,4,Changeup
SL,2023-06-02,77.8,"Weber, Ryan",605141,543901,,1,6,,1,Slider
CH,2023-06-02,85.3,"Severino, Luis",518692,622663,,0,1,,2,Changeup
CH,2023-06-02,88.8,"Kahnle, Tommy",571970,592454,,0,5,,4,Changeup
CH,2023-06-02,85.9,"Kahnle, Tommy",571970,592454,,0,5,,3,Changeup
SL,2023-06-02,86.1,"Abreu, Albert",681546,656061,,0,8,,3,Slider
FF,2023-06-02,94.3,"Severino, Luis",518692,622663,,0,1,,1,4-Seam Fastball
SL,2023-06-02,79.1,"Weber, Ryan",500743,543901,field_out,0,6,13,3,Slider
FF,2023-06-02,95,"Severino, Luis",605141,622663,home_run,0,1,398,2,4-Seam Fastball
SL,2023-06-02,78.3,"Weber, Ryan",500743,543901,,0,6,,2,Slider
FF,2023-06-02,95.1,"Abreu, Albert",681546,656061,,0,8,,2,4-Seam Fastball
CH,2023-06-02,87.6,"Kahnle, Tommy",571970,592454,,0,5,,2,Changeup
FF,2023-06-02,95.1,"Severino, Luis",605141,622663,,0,1,,1,4-Seam Fastball
SI,2023-06-02,87.6,"Weber, Ryan",500743,543901,,0,6,,1,Sinker
FF,2023-06-02,93.8,"Kahnle, Tommy",571970,592454,,0,5,,1,4-Seam Fastball
SI,2023-06-02,95.5,"Abreu, Albert",681546,656061,,0,8,,1,Sinker
SI,2023-05-31,93.3,"Schmidt, Clarke",677594,657376,single,2,6,144,3,Sinker
KC,2023-05-31,84.3,"Schmidt, Clarke",677594,657376,,2,6,,2,Knuckle Curve
ST,2023-05-31,86.9,"Schmidt, Clarke",677594,657376,,2,6,292,1,Sweeper
FC,2023-05-31,90.6,"Schmidt, Clarke",664034,657376,strikeout,1,6,,4,Cutter
KC,2023-05-31,84.1,"Schmidt, Clarke",664034,657376,,1,6,,3,Knuckle Curve
FC,2023-05-31,91.2,"Schmidt, Clarke",664034,657376,,1,6,,2,Cutter
ST,2023-05-31,86.5,"Schmidt, Clarke",664034,657376,,1,6,328,1,Sweeper
SI,2023-05-31,92.6,"Schmidt, Clarke",641487,657376,field_out,0,6,22,4,Sinker
FC,2023-05-31,91.4,"Schmidt, Clarke",641487,657376,,0,6,240,3,Cutter
FC,2023-05-31,90.4,"Schmidt, Clarke",641487,657376,,0,6,,2,Cutter
KC,2023-05-31,83.1,"Schmidt, Clarke",641487,657376,,0,6,,1,Knuckle Curve
SI,2023-05-31,92.8,"Schmidt, Clarke",543939,657376,field_out,2,5,315,3,Sinker
SI,2023-05-31,92.6,"Schmidt, Clarke",543939,657376,,2,5,,2,Sinker
ST,2023-05-31,86.9,"Schmidt, Clarke",543939,657376,,2,5,,1,Sweeper
ST,2023-05-31,85.2,"Schmidt, Clarke",666211,657376,strikeout,1,5,,7,Sweeper
SI,2023-05-31,92.9,"Schmidt, Clarke",666211,657376,,1,5,11,6,Sinker
KC,2023-05-31,82.4,"Schmidt, Clarke",666211,657376,,1,5,,5,Knuckle Curve
SI,2023-05-31,93.1,"Schmidt, Clarke",666211,657376,,1,5,2,4,Sinker
KC,2023-05-31,83.2,"Schmidt, Clarke",666211,657376,,1,5,,3,Knuckle Curve
ST,2023-05-31,87,"Schmidt, Clarke",666211,657376,,1,5,,2,Sweeper
SI,2023-05-31,93.3,"Schmidt, Clarke",666211,657376,,1,5,,1,Sinker
ST,2023-05-31,86.5,"Schmidt, Clarke",606192,657376,field_out,0,5,10,4,Sweeper
SI,2023-05-31,94.1,"Schmidt, Clarke",606192,657376,,0,5,,3,Sinker
ST,2023-05-31,86.1,"Schmidt, Clarke",606192,657376,,0,5,232,2,Sweeper
FC,2023-05-31,90.9,"Schmidt, Clarke",606192,657376,,0,5,,1,Cutter
FC,2023-05-31,91.2,"Schmidt, Clarke",663728,657376,strikeout,2,4,,6,Cutter
FC,2023-05-31,90.7,"Schmidt, Clarke",663728,657376,,2,4,198,5,Cutter
KC,2023-05-31,84.7,"Schmidt, Clarke",663728,657376,,2,4,,4,Knuckle Curve
KC,2023-05-31,84,"Schmidt, Clarke",663728,657376,,2,4,5,3,Knuckle Curve
SI,2023-05-31,94,"Schmidt, Clarke",663728,657376,,2,4,,2,Sinker
KC,2023-05-31,84.6,"Schmidt, Clarke",663728,657376,,2,4,,1,Knuckle Curve
SI,2023-05-31,93.5,"Schmidt, Clarke",553993,657376,strikeout,1,4,,4,Sinker
FC,2023-05-31,90.9,"Schmidt, Clarke",553993,657376,,1,4,,3,Cutter
ST,2023-05-31,87.5,"Schmidt, Clarke",553993,657376,,1,4,,2,Sweeper
ST,2023-05-31,87,"Schmidt, Clarke",553993,657376,,1,4,,1,Sweeper
FC,2023-05-31,91.4,"Schmidt, Clarke",672284,657376,field_out,0,4,273,3,Cutter
ST,2023-05-31,86.8,"Schmidt, Clarke",672284,657376,,0,4,,2,Sweeper
ST,2023-05-31,84.6,"Schmidt, Clarke",672284,657376,,0,4,,1,Sweeper
SI,2023-05-31,93.7,"Schmidt, Clarke",677594,657376,single,0,4,14,1,Sinker
SI,2023-05-31,94.4,"Schmidt, Clarke",664034,657376,field_out,2,3,15,6,Sinker
FC,2023-05-31,92.2,"Schmidt, Clarke",664034,657376,,2,3,197,5,Cutter
ST,2023-05-31,87.5,"Schmidt, Clarke",664034,657376,,2,3,,4,Sweeper
SI,2023-05-31,93.6,"Schmidt, Clarke",664034,657376,,2,3,25,3,Sinker
ST,2023-05-31,85.4,"Schmidt, Clarke",664034,657376,,2,3,219,2,Sweeper
SI,2023-05-31,94,"Schmidt, Clarke",664034,657376,,2,3,,1,Sinker
KC,2023-05-31,83.9,"Schmidt, Clarke",641487,657376,single,2,3,181,3,Knuckle Curve
FC,2023-05-31,90,"Schmidt, Clarke",641487,657376,,2,3,183,2,Cutter
ST,2023-05-31,84.8,"Schmidt, Clarke",641487,657376,,2,3,,1,Sweeper
FC,2023-05-31,91.4,"Schmidt, Clarke",543939,657376,walk,2,3,,6,Cutter
FC,2023-05-31,91.9,"Schmidt, Clarke",543939,657376,,2,3,213,5,Cutter
FC,2023-05-31,92.1,"Schmidt, Clarke",543939,657376,,2,3,,4,Cutter
SI,2023-05-31,92.5,"Schmidt, Clarke",543939,657376,,2,3,,3,Sinker
KC,2023-05-31,82.5,"Schmidt, Clarke",543939,657376,,2,3,,2,Knuckle Curve
FC,2023-05-31,90.8,"Schmidt, Clarke",543939,657376,,2,3,,1,Cutter
KC,2023-05-31,83.7,"Schmidt, Clarke",666211,657376,strikeout,1,3,,3,Knuckle Curve
KC,2023-05-31,83.6,"Schmidt, Clarke",666211,657376,,1,3,,2,Knuckle Curve
ST,2023-05-31,85.3,"Schmidt, Clarke",666211,657376,,1,3,,1,Sweeper
SI,2023-05-31,93.7,"Schmidt, Clarke",606192,657376,field_out,0,3,6,8,Sinker
